Date,Nifty_50,IT,Bank,FMCG,Auto,Pharma,Metal,Realty
2022-12-22,18127.349609375,28763.900390625,42408.30859375,45085.55078125,12554.7001953125,12892.75,6519.25,424.5
2022-12-23,17806.80078125,28237.05078125,41667.56640625,44314.8984375,12236.0,12784.4501953125,6228.0,409.8500061035156
2022-12-27,18132.30078125,28636.25,42859.0,44559.3984375,12522.75,12694.75,6633.9501953125,425.04998779296875
2022-12-28,18122.5,28583.44921875,42827.203125,44589.1484375,12605.4501953125,12624.150390625,6615.75,427.1499938964844
2022-12-29,18191.0,28687.19921875,43251.84765625,44508.0,12634.599609375,12634.2998046875,6687.10009765625,427.75
2022-12-30,18105.30078125,28621.69921875,42985.94921875,44171.44921875,12611.7001953125,12597.599609375,6723.39990234375,431.79998779296875
2023-01-02,18197.44921875,28737.30078125,43203.1015625,44192.8515625,12667.75,12551.400390625,6886.64990234375,436.1000061035156
2023-01-03,18232.55078125,28962.30078125,43425.25,44013.6484375,12614.75,12641.75,6850.0498046875,436.6499938964844
2023-01-04,18042.94921875,28677.80078125,42958.80078125,43723.55078125,12512.0498046875,12622.75,6705.85009765625,427.70001220703125
2023-01-05,17992.150390625,28527.75,42608.69921875,44401.5,12656.650390625,12753.2001953125,6761.2001953125,428.70001220703125
2023-01-06,17859.44921875,27956.44921875,42188.80078125,44412.8515625,12627.7998046875,12654.9501953125,6697.2998046875,425.8500061035156
2023-01-09,18101.19921875,28748.150390625,42582.75,44796.6484375,12783.0,12770.599609375,6792.89990234375,428.45001220703125
2023-01-10,17914.150390625,28502.69921875,42014.75,44626.05078125,12819.099609375,12766.599609375,6741.7001953125,425.1499938964844
2023-01-11,17895.69921875,28596.349609375,42232.69921875,44123.0,12753.0498046875,12682.25,6792.14990234375,424.95001220703125
2023-01-12,17858.19921875,28720.30078125,42082.25,43966.3515625,12769.400390625,12671.4501953125,6783.64990234375,425.1499938964844
2023-01-13,17956.599609375,28933.75,42371.25,43955.6015625,12832.400390625,12668.7998046875,6869.7998046875,426.3999938964844
2023-01-16,17894.849609375,29264.650390625,42167.55078125,44006.75,12748.7998046875,12659.400390625,6779.25,425.79998779296875
2023-01-17,18053.30078125,29498.0,42235.05078125,44536.1015625,12821.849609375,12648.0,6793.5,430.79998779296875
2023-01-18,18165.349609375,29617.80078125,42458.0,44711.44921875,12817.599609375,12734.5,6905.7998046875,430.95001220703125
2023-01-19,18107.849609375,29632.349609375,42328.8515625,44326.05078125,12763.0,12699.0498046875,6867.2998046875,430.54998779296875
2023-01-20,18027.650390625,29529.650390625,42506.80078125,43899.6015625,12691.7001953125,12606.4501953125,6805.25,427.45001220703125
2023-01-23,18118.55078125,30086.0,42821.25,44261.8984375,12797.0498046875,12718.4501953125,6777.85009765625,424.75
2023-01-24,18118.30078125,30316.900390625,42733.44921875,44324.3515625,12960.849609375,12593.849609375,6717.60009765625,420.45001220703125
2023-01-25,17891.94921875,30043.900390625,41647.6484375,44284.1484375,12957.150390625,12440.099609375,6703.7998046875,412.75
2023-01-27,17604.349609375,29766.44921875,40345.30078125,44486.6484375,13089.7001953125,12508.0498046875,6389.25,407.54998779296875
2023-01-30,17648.94921875,30094.849609375,40387.44921875,44220.3515625,13076.849609375,12484.0,6371.64990234375,407.0
2023-01-31,17662.150390625,29740.349609375,40655.05078125,44456.8984375,13323.900390625,12360.25,6468.39990234375,411.54998779296875
2023-02-01,17616.30078125,30018.25,40513.0,44958.30078125,13206.849609375,12355.7998046875,6177.0498046875,407.70001220703125
2023-02-02,17610.400390625,30566.75,40669.30078125,45981.55078125,13213.25,12306.2998046875,5908.2001953125,409.25
2023-02-03,17854.05078125,30597.650390625,41499.69921875,46037.19921875,13377.9501953125,12184.599609375,5901.9501953125,405.8999938964844
2023-02-06,17764.599609375,30411.099609375,41374.6484375,46293.6015625,13360.150390625,12193.099609375,5772.39990234375,408.0
2023-02-07,17721.5,30310.69921875,41490.94921875,45758.1015625,13226.0498046875,12191.400390625,5757.35009765625,411.6000061035156
2023-02-08,17871.69921875,30774.05078125,41537.6484375,45771.6015625,13257.349609375,12357.2998046875,5975.14990234375,411.6499938964844
2023-02-09,17893.44921875,30990.849609375,41554.30078125,45671.25,13187.849609375,12302.5,5880.7001953125,409.25
2023-02-10,17856.5,30870.19921875,41559.3984375,45488.1015625,13235.0498046875,12327.0,5773.60009765625,414.79998779296875
2023-02-13,17770.900390625,30289.650390625,41282.19921875,45508.3984375,13154.349609375,12268.099609375,5704.75,407.8500061035156
2023-02-14,17929.849609375,30588.75,41648.3515625,45976.94921875,13106.5498046875,12248.7998046875,5762.85009765625,400.3500061035156
2023-02-15,18015.849609375,30934.349609375,41731.05078125,45799.19921875,13235.2001953125,12237.099609375,5789.64990234375,405.54998779296875
2023-02-16,18035.849609375,31434.849609375,41631.3515625,45758.19921875,13206.0498046875,12298.599609375,5860.75,410.95001220703125
2023-02-17,17944.19921875,31054.849609375,41131.75,45617.30078125,13140.0,12154.0498046875,5807.7001953125,403.6499938964844
2023-02-20,17844.599609375,31222.349609375,40701.69921875,45501.19921875,13177.400390625,12055.400390625,5762.9501953125,400.8500061035156
2023-02-21,17826.69921875,30947.25,40673.6015625,45551.94921875,13148.75,12019.5,5744.14990234375,396.04998779296875
2023-02-22,17554.30078125,30608.19921875,39995.8984375,45412.8515625,12989.9501953125,11991.849609375,5592.2998046875,389.45001220703125
2023-02-23,17511.25,30598.400390625,40001.55078125,45530.1015625,12982.25,11968.2001953125,5611.7998046875,382.5
2023-02-24,17465.80078125,30514.900390625,39909.3984375,45372.5,12869.099609375,11996.2001953125,5443.60009765625,380.45001220703125
2023-02-27,17392.69921875,29919.19921875,40307.1015625,45040.75,12675.2998046875,11902.5,5313.75,388.75
2023-02-28,17303.94921875,29663.94921875,40269.05078125,44940.44921875,12731.7998046875,11747.099609375,5269.10009765625,393.20001220703125
2023-03-01,17450.900390625,30097.75,40698.1484375,45062.55078125,12849.2998046875,11764.599609375,5477.7001953125,397.75
2023-03-02,17321.900390625,29717.44921875,40389.80078125,44831.6015625,12738.7998046875,11761.099609375,5473.35009765625,405.95001220703125
2023-03-03,17594.349609375,29817.05078125,41251.3515625,45410.0,12787.0498046875,11781.7998046875,5667.89990234375,412.0
2023-03-06,17711.44921875,30179.75,41350.3984375,45552.1015625,12909.5,11807.900390625,5679.5498046875,409.8500061035156
2023-03-08,17754.400390625,30065.75,41577.1015625,45722.0,13019.5,11750.150390625,5679.25,407.04998779296875
2023-03-09,17589.599609375,29742.349609375,41256.75,45260.44921875,12781.2001953125,11700.400390625,5682.75,402.29998779296875
2023-03-10,17412.900390625,29545.5,40485.44921875,45334.75,12741.599609375,11683.9501953125,5635.7001953125,398.1499938964844
2023-03-13,17154.30078125,29267.0,39564.69921875,44953.6015625,12456.0,11597.349609375,5585.25,390.25
2023-03-14,17043.30078125,28784.69921875,39411.3984375,44714.94921875,12345.5498046875,11597.9501953125,5517.35009765625,386.29998779296875
2023-03-15,16972.150390625,28716.5,39051.5,44464.3515625,12282.0,11633.9501953125,5616.5,383.0
2023-03-16,16985.599609375,28517.25,39132.6015625,44971.19921875,12304.900390625,11743.2001953125,5471.75,387.25
2023-03-17,17100.05078125,28854.44921875,39598.1015625,44858.30078125,12245.9501953125,11676.150390625,5602.60009765625,399.0
2023-03-20,16988.400390625,28442.94921875,39361.94921875,45213.05078125,12131.7001953125,11663.2998046875,5470.85009765625,395.0
2023-03-21,17107.5,28164.849609375,39894.69921875,44913.3984375,12141.9501953125,11633.75,5494.5,394.70001220703125
2023-03-22,17151.900390625,28217.599609375,39999.05078125,45109.5,12201.349609375,11754.7001953125,5492.35009765625,394.29998779296875
2023-03-23,17076.900390625,27999.25,39616.8984375,45267.44921875,12205.7001953125,11780.849609375,5497.85009765625,390.04998779296875
2023-03-24,16945.05078125,27935.650390625,39395.3515625,45060.0,12113.400390625,11755.349609375,5372.89990234375,380.95001220703125
2023-03-27,16985.69921875,27948.75,39431.30078125,45188.0,12035.099609375,11882.75,5372.85009765625,376.54998779296875
2023-03-28,16951.69921875,27702.80078125,39567.8984375,45044.25,11917.9501953125,11873.2001953125,5330.2998046875,372.0
2023-03-29,17080.69921875,28011.30078125,39910.1484375,45421.6484375,12121.2998046875,11942.5,5460.2001953125,381.1499938964844
2023-03-31,17359.75,28698.599609375,40608.6484375,45904.8984375,12243.7998046875,12017.0498046875,5497.4501953125,387.3500061035156
2023-04-03,17398.05078125,28633.0,40813.05078125,45738.44921875,12425.849609375,12067.9501953125,5477.85009765625,390.8500061035156
2023-04-05,17557.05078125,28977.19921875,40999.1484375,46361.25,12357.650390625,12181.849609375,5496.2998046875,392.8500061035156
2023-04-06,17599.150390625,28764.55078125,41041.0,46109.1484375,12469.349609375,12274.349609375,5528.10009765625,404.0
2023-04-10,17624.05078125,29041.599609375,40834.6484375,45909.6484375,12616.75,12298.75,5570.25,421.3500061035156
2023-04-11,17722.30078125,28675.75,41366.5,46269.69921875,12742.0498046875,12300.0,5668.25,420.1499938964844
2023-04-12,17812.400390625,28980.349609375,41557.94921875,46112.6015625,12862.2001953125,12574.2001953125,5695.5498046875,420.45001220703125
2023-04-13,17828.0,28342.80078125,42132.55078125,46211.94921875,12918.650390625,12478.900390625,5710.0498046875,425.20001220703125
2023-04-17,17706.849609375,27008.19921875,42262.55078125,46688.6015625,12996.150390625,12403.599609375,5734.5,429.3999938964844
2023-04-18,17660.150390625,27166.94921875,42265.19921875,46536.3515625,13005.099609375,12607.349609375,5749.0,433.8500061035156
2023-04-19,17618.75,26687.44921875,42154.0,46421.44921875,13002.5498046875,12625.2998046875,5779.64990234375,434.54998779296875
2023-04-20,17624.44921875,26637.150390625,42269.5,46256.05078125,13032.349609375,12485.25,5756.9501953125,432.70001220703125
2023-04-21,17624.05078125,26822.099609375,42118.0,46669.69921875,12898.75,12545.75,5677.89990234375,423.5
2023-04-24,17743.400390625,27013.650390625,42635.75,46943.05078125,12893.349609375,12454.349609375,5703.2998046875,428.0
2023-04-25,17769.25,26985.80078125,42678.5,47051.8515625,12904.5498046875,12456.599609375,5738.25,430.1000061035156
2023-04-26,17813.599609375,27065.0,42829.8984375,47387.5,12972.75,12457.849609375,5713.2001953125,435.95001220703125
2023-04-27,17915.05078125,27355.25,43000.8515625,47360.1484375,13071.7998046875,12519.349609375,5753.75,442.6000061035156
2023-04-28,18065.0,27708.19921875,43233.8984375,47814.1015625,13189.25,12613.9501953125,5799.39990234375,445.1000061035156
2023-05-02,18147.650390625,28025.0,43352.1015625,47750.19921875,13283.150390625,12590.2998046875,5882.0,444.95001220703125
2023-05-03,18089.849609375,27743.75,43312.69921875,48120.6484375,13278.599609375,12586.7998046875,5824.25,446.20001220703125
2023-05-04,18255.80078125,27883.19921875,43685.44921875,48057.3515625,13292.5498046875,12654.650390625,5895.0498046875,446.3999938964844
2023-05-05,18069.0,27719.94921875,42661.19921875,48186.1484375,13345.7998046875,12608.349609375,5807.0498046875,445.04998779296875
2023-05-08,18264.400390625,27920.94921875,43284.0,48538.44921875,13584.25,12663.099609375,5845.64990234375,452.3500061035156
2023-05-09,18265.94921875,28125.5,43198.1484375,48369.1015625,13648.5,12716.7001953125,5836.85009765625,448.5
2023-05-10,18315.099609375,28091.75,43331.05078125,48643.3515625,13750.849609375,12716.900390625,5822.10009765625,452.3500061035156
2023-05-11,18297.0,28102.0,43475.30078125,48865.0,13803.75,12557.0498046875,5797.2998046875,454.5
2023-05-12,18314.80078125,28028.400390625,43793.55078125,48950.75,13910.5,12486.7001953125,5690.89990234375,452.8999938964844
2023-05-15,18398.849609375,28165.400390625,44072.1015625,49506.55078125,14007.849609375,12487.400390625,5701.75,472.45001220703125
2023-05-16,18286.5,28216.0,43903.69921875,49406.1015625,13877.7001953125,12454.5,5683.4501953125,472.1000061035156
2023-05-17,18181.75,27942.94921875,43698.69921875,49434.0,13889.900390625,12398.5498046875,5632.85009765625,465.79998779296875
2023-05-18,18129.94921875,27892.55078125,43752.30078125,48889.30078125,13767.7001953125,12241.349609375,5601.64990234375,454.75
2023-05-19,18203.400390625,28303.650390625,43969.3984375,48874.25,13863.5498046875,12124.25,5618.0498046875,458.70001220703125
2023-05-22,18314.400390625,29007.30078125,43885.1015625,49052.25,13890.5,12244.2001953125,5797.5,461.95001220703125
2023-05-23,18348.0,28873.69921875,43954.44921875,49118.80078125,13982.599609375,12314.2001953125,5947.7001953125,461.6000061035156
2023-05-24,18285.400390625,28890.80078125,43677.8515625,49355.25,13989.599609375,12440.4501953125,5855.14990234375,461.54998779296875
2023-05-25,18321.150390625,28928.75,43681.3984375,49657.0,14029.5,12455.5,5872.5498046875,466.70001220703125
2023-05-26,18499.349609375,29355.900390625,44018.0,50388.0,14130.4501953125,12601.5498046875,5935.39990234375,472.54998779296875
2023-05-29,18598.650390625,29240.19921875,44311.8984375,50626.3984375,14219.599609375,12624.2001953125,5991.2001953125,476.20001220703125
2023-05-30,18633.849609375,29297.650390625,44436.3515625,50927.19921875,14177.849609375,12604.7001953125,5936.5498046875,475.20001220703125
2023-05-31,18534.400390625,29319.75,44128.1484375,51042.75,14199.0,12678.400390625,5890.0498046875,478.79998779296875
2023-06-01,18487.75,29446.25,43790.19921875,50998.94921875,14257.0,12812.7998046875,5884.2001953125,484.0
2023-06-02,18534.099609375,29328.150390625,43937.8515625,51288.6484375,14388.599609375,12900.599609375,5956.0,490.8500061035156
2023-06-05,18593.849609375,29238.75,44101.6484375,51058.3984375,14570.25,12934.5,5975.89990234375,492.54998779296875
2023-06-06,18599.0,28689.05078125,44164.55078125,51038.3984375,14729.5,13012.900390625,5967.4501953125,498.3999938964844
2023-06-07,18726.400390625,28913.69921875,44275.30078125,51609.3984375,14819.4501953125,13045.650390625,6057.75,506.29998779296875
2023-06-08,18634.55078125,28591.099609375,43995.25,51143.5,14692.0,12911.349609375,6067.7001953125,498.25
2023-06-09,18563.400390625,28355.349609375,43989.0,50674.8515625,14626.0,12861.0498046875,6039.35009765625,498.45001220703125
2023-06-12,18601.5,28784.0,43944.19921875,50762.55078125,14673.849609375,12856.0498046875,6076.2998046875,505.5
2023-06-13,18716.150390625,28899.30078125,44079.8515625,51462.69921875,14658.2998046875,12993.75,6127.64990234375,520.7000122070312
2023-06-14,18755.900390625,28855.05078125,43988.0,51767.8984375,14682.7001953125,12976.7998046875,6214.75,522.1500244140625
2023-06-15,18688.099609375,28699.0,43443.6015625,52046.44921875,14707.849609375,13160.599609375,6203.0498046875,518.2000122070312
2023-06-16,18826.0,28588.80078125,43938.1484375,52440.19921875,14768.4501953125,13241.9501953125,6231.5,517.0999755859375
2023-06-19,18755.44921875,28708.30078125,43633.75,52123.8515625,14676.7001953125,13264.650390625,6203.5,513.3499755859375
2023-06-20,18816.69921875,28930.80078125,43766.5,52164.69921875,14785.650390625,13238.849609375,6246.64990234375,515.8499755859375
2023-06-21,18856.849609375,29025.69921875,43859.19921875,51934.25,14777.7001953125,13247.7001953125,6187.75,514.1500244140625
2023-06-22,18771.25,28811.150390625,43724.8515625,51557.80078125,14702.099609375,13166.849609375,6190.9501953125,510.04998779296875
2023-06-23,18665.5,28554.30078125,43622.8984375,51283.75,14550.2001953125,13186.2998046875,6037.2001953125,506.8999938964844
2023-06-26,18691.19921875,28590.099609375,43641.05078125,51635.0,14717.849609375,13388.599609375,6083.10009765625,508.54998779296875
2023-06-27,18817.400390625,28800.150390625,44121.5,51598.6015625,14729.900390625,13426.900390625,6127.64990234375,514.8499755859375
2023-06-28,18972.099609375,28843.0,44327.80078125,51893.3984375,14840.5498046875,13622.75,6211.0498046875,517.25
2023-06-30,19189.05078125,29563.0,44747.3515625,52194.75,15147.650390625,13767.5,6209.10009765625,520.0
2023-07-03,19322.55078125,29424.80078125,45158.1015625,52741.5,15106.849609375,13614.0,6275.4501953125,523.9000244140625
2023-07-04,19389.0,29729.849609375,45301.44921875,52814.80078125,15035.0498046875,13675.4501953125,6275.2001953125,522.9500122070312
2023-07-05,19398.5,29841.849609375,45151.80078125,53776.19921875,15281.900390625,13772.0,6292.2998046875,525.9000244140625
2023-07-06,19497.30078125,29805.19921875,45339.8984375,53765.6484375,15453.7001953125,13871.599609375,6325.35009765625,537.75
2023-07-07,19331.80078125,29560.44921875,44925.0,52942.44921875,15498.849609375,13769.0,6279.25,531.4000244140625
2023-07-10,19355.900390625,29194.75,44860.8515625,52536.1484375,15403.2001953125,13751.7998046875,6385.10009765625,526.9000244140625
2023-07-11,19439.400390625,29324.80078125,44745.05078125,53184.3984375,15617.4501953125,13895.400390625,6369.10009765625,526.8499755859375
2023-07-12,19384.30078125,29118.05078125,44639.44921875,53279.5,15614.900390625,13936.7001953125,6363.25,528.2000122070312
2023-07-13,19413.75,29628.19921875,44665.05078125,53029.94921875,15519.7001953125,13876.5498046875,6379.7001953125,533.5999755859375
2023-07-14,19564.5,30945.5,44819.30078125,53453.69921875,15576.099609375,13945.650390625,6469.4501953125,539.7999877929688
2023-07-17,19711.44921875,31041.599609375,45449.75,53471.6015625,15526.7998046875,14053.7001953125,6500.5498046875,539.6500244140625
2023-07-18,19749.25,31371.150390625,45410.8515625,53340.6484375,15513.7998046875,14017.150390625,6446.75,535.0499877929688
2023-07-19,19833.150390625,31353.55078125,45669.30078125,53517.30078125,15513.150390625,14092.599609375,6474.5498046875,536.1500244140625
2023-07-20,19979.150390625,31145.94921875,46186.8984375,54239.69921875,15577.0,14299.0498046875,6485.25,536.2999877929688
2023-07-21,19745.0,29871.05078125,46075.19921875,53697.44921875,15590.349609375,14274.0,6442.2998046875,536.0999755859375
2023-07-24,19672.349609375,29843.44921875,45923.05078125,52771.69921875,15617.5498046875,14332.0498046875,6395.5498046875,537.1500244140625
2023-07-25,19680.599609375,29761.150390625,45845.0,52315.94921875,15765.599609375,14383.25,6583.64990234375,535.0
2023-07-26,19778.30078125,29800.400390625,46062.3515625,52865.30078125,15763.25,14478.349609375,6604.9501953125,541.3499755859375
2023-07-27,19659.900390625,29745.0,45679.30078125,52499.8984375,15572.0,14919.9501953125,6581.5498046875,552.8499755859375
2023-07-28,19646.05078125,29490.25,45468.1015625,52964.05078125,15537.900390625,14962.5498046875,6640.7998046875,562.9500122070312
2023-07-31,19753.80078125,29928.44921875,45651.1015625,52636.8515625,15708.0498046875,14992.150390625,6758.2001953125,566.75
2023-08-01,19733.55078125,30288.650390625,45592.5,52501.1484375,15688.7001953125,15001.2998046875,6770.14990234375,556.7000122070312
2023-08-02,19526.55078125,30043.599609375,44995.69921875,52368.69921875,15428.900390625,14943.400390625,6633.4501953125,548.4000244140625
2023-08-03,19381.650390625,29971.150390625,44513.44921875,52062.3515625,15379.7998046875,15099.2001953125,6602.2001953125,538.6500244140625
2023-08-04,19517.0,30436.099609375,44879.5,52050.6484375,15328.400390625,15241.0,6622.89990234375,539.1500244140625
2023-08-07,19597.30078125,30779.25,44837.5,52072.5,15390.900390625,15479.25,6622.14990234375,542.2999877929688
2023-08-08,19570.849609375,30824.94921875,44964.44921875,51924.3984375,15343.650390625,15578.5,6544.7998046875,541.3499755859375
2023-08-09,19632.55078125,30940.05078125,44880.69921875,52206.19921875,15486.2001953125,15696.849609375,6677.85009765625,534.6500244140625
2023-08-10,19543.099609375,30867.0,44541.80078125,51728.6484375,15444.7998046875,15580.7001953125,6723.2998046875,533.25
2023-08-11,19428.30078125,30819.150390625,44199.1015625,51351.69921875,15378.099609375,15355.5,6688.85009765625,531.1500244140625
2023-08-14,19434.55078125,31028.900390625,44090.94921875,51604.3984375,15327.4501953125,15305.400390625,6545.9501953125,527.6500244140625
2023-08-16,19465.0,31212.099609375,43946.3984375,51815.3984375,15425.0,15398.7998046875,6484.10009765625,533.4500122070312
2023-08-17,19365.25,31060.19921875,43891.3515625,51353.75,15399.25,15358.4501953125,6480.5,534.0999755859375
2023-08-18,19310.150390625,30604.05078125,43851.05078125,51464.75,15391.75,15271.5,6493.7001953125,530.2000122070312
2023-08-21,19393.599609375,30937.599609375,44002.0,51799.0,15427.599609375,15333.349609375,6578.39990234375,535.4500122070312
2023-08-22,19396.44921875,30902.400390625,43993.25,52141.6484375,15507.900390625,15302.599609375,6634.39990234375,536.5999755859375
2023-08-23,19444.0,30924.099609375,44479.05078125,51888.30078125,15498.099609375,15282.5,6625.5498046875,538.9000244140625
2023-08-24,19386.69921875,31112.150390625,44496.19921875,52036.75,15459.2998046875,15193.150390625,6602.85009765625,540.0
2023-08-25,19265.80078125,30914.55078125,44231.44921875,51506.80078125,15363.599609375,15025.2001953125,6519.35009765625,532.9500122070312
2023-08-28,19306.05078125,30773.599609375,44494.6484375,51390.80078125,15475.25,15161.7998046875,6533.2998046875,537.9500122070312
2023-08-29,19342.650390625,30866.05078125,44495.25,51223.05078125,15578.900390625,15121.099609375,6616.7001953125,547.0499877929688
2023-08-30,19347.44921875,31103.900390625,44232.6015625,51513.55078125,15678.099609375,15125.5,6677.7998046875,554.7999877929688
2023-08-31,19253.80078125,31164.900390625,43989.1484375,51092.6484375,15670.25,15095.900390625,6659.35009765625,558.4000244140625
2023-09-01,19435.30078125,31514.349609375,44436.1015625,51240.5,15928.2998046875,15011.7998046875,6851.0,563.6500244140625
2023-09-04,19528.80078125,32163.94921875,44578.30078125,51171.75,15943.599609375,15052.599609375,7007.0498046875,570.1500244140625
2023-09-05,19574.900390625,32365.30078125,44532.1484375,51548.44921875,15942.75,15218.25,7039.14990234375,576.2000122070312
2023-09-06,19611.05078125,32312.30078125,44409.1015625,52064.8515625,15921.25,15355.2998046875,6983.7001953125,570.6500244140625
2023-09-07,19727.05078125,32448.349609375,44878.3515625,51853.1015625,15995.849609375,15306.150390625,6981.14990234375,579.0999755859375
2023-09-08,19819.94921875,32415.650390625,45156.3984375,51778.30078125,16102.900390625,15250.5498046875,6977.89990234375,591.4000244140625
2023-09-11,19996.349609375,32642.80078125,45570.69921875,52239.05078125,16374.9501953125,15309.9501953125,7104.39990234375,596.5999755859375
2023-09-12,19993.19921875,32977.8984375,45511.3515625,52065.8984375,16070.0498046875,15328.650390625,6914.5498046875,577.25
2023-09-13,20070.0,32886.69921875,45909.44921875,52223.6484375,15995.9501953125,15448.9501953125,6943.64990234375,581.1500244140625
2023-09-14,20103.099609375,33045.3984375,46000.8515625,52143.19921875,16169.650390625,15489.2998046875,7046.89990234375,589.25
2023-09-15,20192.349609375,33355.05078125,46231.5,51895.1484375,16425.80078125,15583.5498046875,7035.7998046875,586.9500122070312
2023-09-18,20133.30078125,33129.5,45979.8515625,52198.6015625,16563.900390625,15503.4501953125,6957.7998046875,578.9000244140625
2023-09-20,19901.400390625,32949.19921875,45384.6015625,51924.1484375,16479.69921875,15460.2001953125,6844.0498046875,572.1500244140625
2023-09-21,19742.349609375,32919.94921875,44623.8515625,51672.6484375,16200.400390625,15306.7001953125,6806.60009765625,565.25
2023-09-22,19674.25,32906.30078125,44612.05078125,51608.5,16234.349609375,15069.099609375,6761.7998046875,561.5
2023-09-25,19674.55078125,32648.599609375,44766.1015625,51642.44921875,16221.5498046875,15017.400390625,6754.25,570.0499877929688
2023-09-26,19664.69921875,32471.0,44624.19921875,51912.8515625,16278.25,14981.650390625,6775.2998046875,571.7999877929688
2023-09-27,19716.44921875,32594.650390625,44588.30078125,52329.5,16283.400390625,15159.7998046875,6777.2998046875,576.0
2023-09-28,19523.55078125,31879.599609375,44300.94921875,51329.1015625,16092.2001953125,15023.150390625,6712.0,570.4000244140625
2023-09-29,19638.30078125,31784.400390625,44584.55078125,51602.6484375,16184.400390625,15422.75,6839.2998046875,575.6500244140625
2023-10-03,19528.75,31717.25,44399.05078125,51320.8515625,15990.599609375,15281.2998046875,6798.0,578.2999877929688
2023-10-04,19436.099609375,31811.5,43964.05078125,51435.75,15782.599609375,15067.150390625,6725.9501953125,568.2999877929688
2023-10-05,19545.75,32125.400390625,44213.3515625,51384.55078125,15916.099609375,15021.400390625,6709.10009765625,569.9500122070312
2023-10-06,19653.5,32341.69921875,44360.6015625,51577.8984375,15990.650390625,15128.4501953125,6744.39990234375,587.5
2023-10-09,19512.349609375,32308.55078125,43886.5,51502.8515625,15832.849609375,15103.849609375,6647.14990234375,582.8499755859375
2023-10-10,19689.849609375,32569.44921875,44360.1484375,51803.94921875,16028.7001953125,15106.7001953125,6783.14990234375,606.2000122070312
2023-10-11,19811.349609375,32548.05078125,44516.8984375,52254.44921875,16175.7998046875,15176.599609375,6812.14990234375,611.2999877929688
2023-10-12,19794.0,32003.650390625,44599.19921875,52363.94921875,16301.7001953125,15186.2001953125,6863.0498046875,610.2000122070312
2023-10-13,19751.05078125,31807.94921875,44287.94921875,52520.69921875,16444.94921875,15235.0498046875,6820.7998046875,612.7999877929688
2023-10-16,19731.75,31750.400390625,44225.8984375,52401.94921875,16519.349609375,15164.75,6882.7998046875,610.7000122070312
2023-10-17,19811.5,31794.900390625,44409.5,52665.30078125,16522.75,15211.9501953125,6902.0,610.9000244140625
2023-10-18,19671.099609375,31606.650390625,43888.69921875,52442.05078125,16535.400390625,15331.2998046875,6863.39990234375,608.0499877929688
2023-10-19,19624.69921875,31540.05078125,43754.5,52516.3515625,16618.0,15273.400390625,6803.2998046875,605.9000244140625
2023-10-20,19542.650390625,31469.349609375,43723.05078125,51823.3515625,16497.849609375,15107.150390625,6712.75,599.3499755859375
2023-10-23,19281.75,30848.400390625,43151.19921875,51421.6484375,16277.849609375,14911.650390625,6494.0,584.4000244140625
2023-10-25,19122.150390625,30530.5,42832.0,51216.8515625,16210.4501953125,14800.150390625,6503.64990234375,578.7999877929688
2023-10-26,18857.25,30225.650390625,42280.1484375,50941.1015625,15953.0498046875,14648.5498046875,6398.0498046875,571.8499755859375
2023-10-27,19047.25,30599.69921875,42782.0,51395.0,16169.150390625,14738.5,6453.10009765625,583.0
2023-10-30,19140.900390625,30641.0,43039.1484375,51180.69921875,16023.4501953125,14775.599609375,6467.9501953125,595.4500122070312
2023-10-31,19079.599609375,30582.25,42845.94921875,51262.6015625,15916.2001953125,14683.650390625,6452.4501953125,603.0
2023-11-01,18989.150390625,30344.849609375,42700.94921875,51087.80078125,15835.650390625,14735.25,6359.89990234375,612.3499755859375
2023-11-02,19133.25,30582.75,43017.19921875,51589.0,15948.650390625,14834.4501953125,6448.9501953125,627.7999877929688
2023-11-03,19230.599609375,30779.94921875,43318.25,51901.5,16045.400390625,14882.349609375,6479.14990234375,643.75
2023-11-06,19411.75,30972.94921875,43619.3984375,52075.69921875,16172.75,15072.2998046875,6567.10009765625,651.5
2023-11-07,19406.69921875,30981.599609375,43737.8984375,52130.0,16143.75,15271.75,6576.85009765625,642.7999877929688
2023-11-08,19443.5,30917.19921875,43658.6484375,52455.19921875,16220.7998046875,15497.25,6626.2998046875,652.5499877929688
2023-11-09,19395.30078125,30717.69921875,43683.6015625,51983.0,16355.2998046875,15491.849609375,6599.64990234375,660.5999755859375
2023-11-10,19425.349609375,30639.05078125,43820.1015625,52076.05078125,16286.7001953125,15516.5,6646.0498046875,662.0999755859375
2023-11-13,19443.55078125,30635.849609375,43891.25,52025.6015625,16365.2998046875,15497.150390625,6714.10009765625,663.4500122070312
2023-11-15,19675.44921875,31429.349609375,44201.69921875,52383.44921875,16648.5,15516.25,6792.39990234375,683.0499877929688
2023-11-16,19765.19921875,32273.349609375,44161.55078125,52305.75,16788.900390625,15651.099609375,6792.39990234375,689.3499755859375
2023-11-17,19731.80078125,32191.349609375,43583.94921875,52756.1015625,16905.5,15804.5,6803.89990234375,692.7000122070312
2023-11-20,19694.0,32383.19921875,43584.94921875,52550.1015625,16777.30078125,15806.75,6771.5498046875,691.0
2023-11-21,19783.400390625,32325.69921875,43689.1484375,52466.19921875,16860.099609375,15968.900390625,6854.2001953125,698.7999877929688
